WKT,id,start_date,end_date,description,user_id,created,last_modified,source_id,type,night_bombing,map_sheet_id
"POINT (-0.172991 51.515046)","791",1940/09/07 17:34:00,1940/09/07 17:34:00,"158 Sussec Gardens, w2, London, UK ; bomb burned out on a waste ground","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.211816 51.50252)","790",1940/09/07 17:34:00,1940/09/07 17:34:00,"Holland Villas Road , Kensington W1, London, UK ; 4x2 roadway damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.160806 51.519465)","789",1940/09/07 17:34:00,1940/09/07 17:34:00,"Crawford Street, w1, London, UK ; 1x1 ft of damage to roadway","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.14353 51.538902)","788",1940/09/07 17:32:00,1940/09/07 17:32:00,"Eade Road, Finsbury Park, N4, London, UK ; IB(unignited)","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.22705 51.497215)","787",1940/09/07 17:31:00,1940/09/07 17:31:00,"Railway Arches, Hammersmith Grove, Hammersmith, w6, London, UK ; timber shed building and its contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.205746 51.496751)","786",1940/09/07 17:31:00,1940/09/07 17:31:00,"Addison Road, Kensington, w14, London, UK ; 4x2 roadway damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.163383 51.519382)","785",1940/09/07 17:31:00,1940/09/07 17:31:00,"Seymour Buildings, Seymour Place, Westminister, London W1, London, UK ; Two bombs burnt out roof and back area","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.15648 51.519565)","784",1940/09/07 17:30:00,1940/09/07 17:30:00,"Baker Street, w1, London, UK ; fire caused by flame falling from aircraft","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.162661 51.521367)","783",1940/09/07 17:30:00,1940/09/07 17:30:00,"140 Dorset House, Marylebone Road, NW1, London, UK ; The bomb bured out the 8ths floor verandah","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.226775 51.492894)","782",1940/09/07 17:29:00,1940/09/07 17:29:00,"2 Leamore St, Hammersmith, w6, London, UK ; 1st floor landing and contents slightly damaged, roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","781",1940/09/07 17:28:00,1940/09/07 17:28:00,"Wallis Road, Hackney Wick, E9, London, UK ; Sweet manufacturers- A building of 3 floors about 100x 40 ft(used as machine room, work room and store) third floor and contents severely damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.171082 51.513303)","780",1940/09/07 17:25:00,1940/09/07 17:25:00,"Upbrook Mews, Hyde Park, w2, London, UK ; 30 private houses damaged by explosion, 1 person killed, 17 injured and moved to hospital","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","779",1940/09/07 17:22:00,1940/09/07 17:22:00,"1 Philpot Street, Stepney, E1, London, UK ; Coal Merchant-Building of 2 floors about 60x 40 ft (used as workshops, office and store) and contents damaged by fire. Rest of building and contents slightly damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.130486 51.519397)","778",1940/09/07 17:21:00,1940/09/07 17:21:00,"Bedford Road, WC1, London, UK ; shop and house of 7 rooms damaged with contents, upper part of house slightly damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.007101 51.538433)","777",1940/09/07 17:20:00,1940/09/07 17:20:00,"Carpenters Rd E15, London, UK ; Waste Rubber Merchants- Some stock in yard and a range of buildings covering an area of about 200x100 feet severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","776",1940/09/07 17:20:00,1940/09/07 17:20:00,"31 Amelia Street, Walworth Se17, London, UK ; Coal Merchants. Timber shed building50x30  used as storeand contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.093877 51.489173)","657",1940/09/07 14:57:00,1940/09/07 14:57:00,"Browning Street, SE17, London, UK ; 2x1 paving damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.129542 51.471977)","613",1940/09/07 14:45:00,1940/09/07 14:45:00,"99 Larkhall lane, Clapham SW4, London, UK ; Undertakers: 2x1 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.098572 51.48861)","611",1940/09/07 14:43:00,1940/09/07 14:43:00,"15 Manor Place, SE17, London, UK ; Southwark Borough Council Public Baths. 80x50 swimming pool and slipper baths damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.012134 51.525682)","540",1940/09/07 12:51:00,1940/09/07 12:51:00,"16 Talwin Street, Bromley, E3, London, UK ; Private house of 8 rooms severely damaged, part of roof off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.012134 51.525682)","539",1940/09/07 12:51:00,1940/09/07 12:51:00,"14 Talwin Street, Bromley E3, London, UK ; Private house of 8 rooms severely damaged, part of roof off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.013224 51.526378)","538",1940/09/07 12:51:00,1940/09/07 12:51:00,"Grace Street, Bromley, E3, London, UK ; Starch Manufacturers. Range of buildings of 1-2 floors, covering 2 acres. 2/3 severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.046235 51.469307)","500",1940/09/07 12:31:00,1940/09/07 12:31:00,"116 Erlanger Road, Newcross, SE14, London, UK ; 2x1 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.00823 51.490922)","499",1940/09/07 12:30:00,1940/09/07 12:30:00,"91 Stebondale Street, Cubbitt Town, E14, London, UK ; house and shop and contents","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.007969 51.510946)","427",1940/09/07 12:13:00,1940/09/07 12:13:00,"62 Ashton Street E14, London, UK ; House of 4 rooms, top floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.021068 51.527934)","426",1940/09/07 12:13:00,1940/09/07 12:13:00,"Bow Road, Bow E3, London, UK ; St. Clement's. Old Nurses's Home, 80x20 two floor building, 3/4 damaged and roof off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.039456 51.452927)","425",1940/09/07 12:13:00,1940/09/07 12:13:00,"13 Bartham Road, Brockley, SE4, London, UK ; Back room on 1st floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.040506 51.515002)","381",1940/09/07 12:06:00,1940/09/07 12:06:00,"White Horse Rd, Tower Hamlets, London E1, UK, London, UK ; Minor fire damage in this area","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","319",1940/09/07 11:59:00,1940/09/07 11:59:00,"Arnold Road, Bow E3, London, UK ; Back room on first floor and contents slightly damaged. Roof by breakage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.034748 51.499976)","317",1940/09/07 11:59:00,1940/09/07 11:59:00,"660 Rotherhithe Street, Se16, London, UK ; 4 floor buildings, covering 1/2 mile, severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","299",1940/09/07 11:54:00,1940/09/07 11:54:00,"Bexley Road Eltham, SE9, London, UK ; 10x6 GRASS burned","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.008467 51.465919)","288",1940/09/07 11:50:00,1940/09/07 11:50:00,"13 Walerand Road Lewisham, SE13, London, UK ; South Met Gas Company, three houses, gas pipes and gas destroyed","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","287",1940/09/07 11:50:00,1940/09/07 11:50:00,"Samuel Street, Woolwich SE18, London, UK ; 16 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","286",1940/09/07 11:47:00,1940/09/07 11:47:00,"Bowater Road, Woolwich SE18, London, UK ; Owned by Siemens Bros. & Co., Ltd. Electrical cable manufacturers""L"" block- 6 floors and basement 80x40, workrooms offices and store, 3 upper foors cona contents damaged. Three other buildings damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","270",1940/09/07 11:45:00,1940/09/07 11:45:00,"112 Foxberry Road, Brockley, London, UK ; front room above shop and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.088491 51.514064)","249",1940/09/07 11:35:00,1940/09/07 11:35:00,"Royal Arsenal, Woolwich, SE18, London, UK ; Many buildings in there sections damaged by explosion and fire","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","243",1940/09/07 11:30:00,1940/09/07 11:30:00,"11 Sevenoaks Road, Brockley, SE4, London, UK ; Front room on 1st floor severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.038419 51.459504)","248",1940/09/07 11:34:00,1940/09/07 11:34:00,"75 ComerfordRoad Brockley se4, London, UK ; IB on enclosed ground at rear of premises","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","247",1940/09/07 11:33:00,1940/09/07 11:33:00,"142 Foxberry Road, Brockley, SE4, London, UK ; Back room on 1st floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.015475 51.526793)","246",1940/09/07 11:31:00,1940/09/07 11:31:00,"46 Bruce Rd, Bromley E3, London, UK ; House of 8 rooms, 2 back rooms on first floor and contents slightly damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.016213 51.526475)","245",1940/09/07 11:31:00,1940/09/07 11:31:00,"Bruce RD, Bromley E3, London, UK ; IB bomb burned out on road","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.016213 51.526475)","244",1940/09/07 11:30:00,1940/09/07 11:30:00,"Bruce RD, Bromley E3, London, UK ; IB bomb burned out on road","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","242",1940/09/07 11:24:00,1940/09/07 11:24:00,"147 Albert Road, North Woolwich E16, London, UK ; Coal Dealers. Four shops and houses of 6 rooms each and contents, severely damaged, and roofs off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.042073 51.49021)","222",1940/09/07 11:03:00,1940/09/07 11:03:00,"70 Croft Street Deptford, SE8, London, UK ; back rooms 1st floor damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.091592 51.487724)","221",1940/09/07 10:57:00,1940/09/07 10:57:00,"Lakedale Road and plumstead High Street SE18, London, UK ; Two people killed, several injured. Buildingd damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.068218 51.4794)","220",1940/09/07 10:57:00,1940/09/07 10:57:00,"Old Tram Yard, Lakedale Road, Plumstead, Se18, London, UK ; A surface air raid shelter of 40x20 damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.068218 51.4794)","219",1940/09/07 10:57:00,1940/09/07 10:57:00,"Old Tram Yard, Lakedale Road, Plumstead, SE18, London, UK ; 120x100 of garage, stables, an stores and contents, including two cars damaged. Two horses killed. Range of buildings and one floor 350x70  contents and stored damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.012147 51.510162)","218",1940/09/07 10:40:00,1940/09/07 10:40:00,"Newby Place, Poplar E14, London, UK ; Poplar Public Hall. Building of 2 floors 80x60 . 5/6 Severely damaged, most of roof off.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.088491 51.514064)","217",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; Total casualties, 49 males killed, 67 males injured.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.088491 51.514064)","216",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; E.31a  two floor 150x60 storage building damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.088491 51.514064)","215",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; A.75 A building of 4 floors and basement 250 x200 used as offices and stores amaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.088491 51.514064)","214",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; E.2, a range of buildings damaged covering 250x100. Area used as explosive works and stores, severely damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.088491 51.514064)","213",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; 24 buiidings all slightly damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.088491 51.514064)","212",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; E.151 to 164A, 14 buildings each about 450x60 used as stores, large amount of stock on open ground covering about a quarter square mile, severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","241",1940/09/07 11:24:00,1940/09/07 11:24:00,"145 Albert Road, North Woolwich E16, London, UK ; Coal Dealers. Four shops and houses of 6 rooms each and contents, severely damaged, and roofs off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","240",1940/09/07 11:24:00,1940/09/07 11:24:00,"143 Albert Road, North Woolwich E16, London, UK ; Coal Dealers. Four shops and houses of 6 rooms each and contents, severely damaged, and roofs off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","239",1940/09/07 11:24:00,1940/09/07 11:24:00,"141 Albert Road, North Woolwich E16, London, UK ; Coal Dealers. Four shops and houses of 6 rooms each and contents, severely damaged, and roofs off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.015698 51.526609)","238",1940/09/07 11:24:00,1940/09/07 11:24:00,"26, Bruce Road, Poplar, Greater London E3 3, London, UK ; House of 8 rooms, first floor and contents slightly damaged. Contents under slightly by water, doors and window glass by breakage.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.088491 51.514064)","207",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; E.51 Two floor building 200x80, where insturments were stored severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","194",1940/09/06 23:15:00,1940/09/06 23:15:00,"Hazelbank Road, Catford SE6, London, UK ; 2x2 roadway damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.079302 51.524689)","192",1940/09/06 20:49:00,1940/09/06 20:49:00,"Prince Edward Road, E9, London, UK ; Roadway and 3 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.071792 51.492605)","191",1940/09/06 20:25:00,1940/09/06 20:25:00,"52 Southwark Park Road, SE16, London, UK ; Furniture dealer 30x20 building and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.077247 51.495216)","190",1940/09/06 20:23:00,1940/09/06 20:23:00,"83 Grange Road, Bermondsey, SE1, London, UK ; Grocer: front room 1st floor and contents slightly damaged. 4x2 roof damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.016224 51.445724)","189",1940/09/06 20:16:00,1940/09/06 20:16:00,"52 Brownhill Road , London, UK ; Falling Shrapnel","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.12777 51.500302)","188",1940/09/06 20:16:00,1940/09/06 20:16:00,"727, Old Kent Road, Camberwell, SE15, London, UK ; shop (bakery) and house of 6 rooms back room, ceiling and roof damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","187",1940/09/06 20:00:00,1940/09/06 20:00:00,"7 Nunhead Green, Camberwell, SE15, London, UK ; house of 5 rooms and content severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","186",1940/09/06 19:52:00,1940/09/06 19:52:00,"58 Brownhill Road, Catford, London, UK ; IB (unexploded) on enclosed ground at rear of premises","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.082829 51.479031)","185",1940/09/06 19:14:00,1940/09/06 19:14:00,"91 Coleman Road, Camberwell, SE5, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.069681 51.486495)","163",1940/09/06 18:32:00,1940/09/06 18:32:00,"Avondale Square SE1, London, UK ; back room on 1st floor and contents slightly damaged. 40x20, contents damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","151",1940/09/06 18:18:00,1940/09/06 18:18:00,"141 Braidwood Road, Catford SE6, London, UK ; 10x6 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.017591 51.513717)","227",1940/09/07 11:07:00,1940/09/07 11:07:00,"Cordelia Street, Poplar E14, London, UK ; Number of IB burned out on road","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","226",1940/09/07 11:05:00,1940/09/07 11:05:00,"Basildon Road, Abbey Wood, SE2, London, UK ; South Met Gas Company, 18"" gas main, 20 ft of electric cables, 30x20 roadway damage.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","225",1940/09/07 11:05:00,1940/09/07 11:05:00,"35 Basildon Road, Abbey Wood, SE2, London, UK ; 41 private houses damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","224",1940/09/07 11:05:00,1940/09/07 11:05:00,"61 Basildon Road Abbey Wood, SE2, London, UK ; 2 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","223",1940/09/07 11:03:00,1940/09/07 11:03:00,"41 Windmill Lane, Deptford, Se8, London, UK ; Dairy shop and 15 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.088491 51.514064)","211",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; E.135 and 136, 400x400 buildings used as laboratories and store severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.088491 51.514064)","206",1940/09/07 08:55:00,1940/09/07 08:55:00,"Royal Arsenal, Woolwich, SE18, London, UK ; (Owned by H.M War Department) E.50 A building of 2 floors about 300x200 used as workrooms,, machine rooms office and store damaged by explosion","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.040136 51.524156)","205",1940/09/07 06:45:00,1940/09/07 06:45:00,"3 Drivers Buildings, Mile End Rd E1, London, UK ; House of 4 rooms, top floor and contents damaged. Part of roof off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.007138 51.46065)","204",1940/09/07 06:00:00,1940/09/07 06:00:00,"39 Gilmore Road, Lewisham SE13, London, UK ; unexplodedbomb on enclosed ground at rear of premises","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.079302 51.524689)","203",1940/09/07 04:42:00,1940/09/07 04:42:00,"Milton Court Road, New Cross, Se14, London, UK ; IB burned out in street","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.018189 51.465369)","202",1940/09/07 04:04:00,1940/09/07 04:04:00,"39 Loampit Vale, Lewisham SE13, London, UK ; unexploded bomb on enclosed ground at rear of premises","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.016281 51.445531)","201",1940/09/07 02:02:00,1940/09/07 02:02:00,"42 Brown Hill Road, Catford, SE6, London, UK ; 2x2 roadway damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.01001 51.438694)","200",1940/09/07 02:00:00,1940/09/07 02:00:00,"Bromley Road, Catford, SE6, London, UK ; IB on enclosed ground","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.058969 51.481388)","199",1940/09/07 02:00:00,1940/09/07 02:00:00,"7, Devonshire Grove, SE15, London, UK ; maritime engineers building of two floors 80x60 severely damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.062227 51.495011)","149",1940/09/06 18:10:00,1940/09/06 18:10:00,"49 Southwark Park road, Bermondsey, SE16, London, UK ; Bakers: 3x2 roof damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.072918 51.492677)","148",1940/09/06 18:08:00,1940/09/06 18:08:00,"43 Southwark Park Road, SE16, London, UK ; Grocers: 3x2 roof damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.008495 51.517268)","232",1940/09/07 11:15:00,1940/09/07 11:15:00,"St. Leonards Wharf, Bromley E3, London, UK ;  Unoccupied Sun Flour Mills Co. LTD. About 30 x 20 ft of deck planking damaged. Building of 3 floors about 80 x 60 ft( used as grain store) about 3/4 severely damaged. Most part of roof off.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","231",1940/09/07 11:15:00,1940/09/07 11:15:00,"Empson St, Bromley-By-Bow E3, London, UK ; Berger Hall Central Church and Medical Mission back building of 1 and 2 floors about 70 x 50ft (used as Mission Hall) and contents severely damaged. Collapsed and fallen down","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.047663 51.531272)","230",1940/09/07 11:12:00,1940/09/07 11:12:00,"The Vicarage, Poplar, E14, London, UK ; Damaged by explosion","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","229",1940/09/07 11:12:00,1940/09/07 11:12:00,"Poplar High Street, Poplar, E14, London, UK ; St. Mathias Church. 30x20 paveing damaged. 40 feet of brink and some iron railings damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.019936 51.513693)","228",1940/09/07 11:07:00,1940/09/07 11:07:00,"13 Cordelia Street, Poplar, E14, London, UK ; House of 6 rooms and contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","184",1940/09/06 19:14:00,1940/09/06 19:14:00,"66 East Surrey Grove, Peckham SE15, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.12777 51.500302)","183",1940/09/06 19:14:00,1940/09/06 19:14:00,"75 Rye Lane, Peckham, SE15, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.12777 51.500302)","182",1940/09/06 19:14:00,1940/09/06 19:14:00,"77 Rye Lane, Peckham, SE15, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.039911 51.519749)","822",1940/09/07 17:59:00,1940/09/07 17:59:00,"Bale Rd, Tower Hamlets, London E1 4QJ, United Kingdom, London, UK ; Two houses each of 6 rooms and contents severely damaged. Many houses in this thoroughfare damaged by explosion","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.17359 51.514281)","821",1940/09/07 17:59:00,1940/09/07 17:59:00,"189, Sussex Gardens W2, London, UK ; 2x1 damage on roof, balck room on 5th floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.045722 51.543447)","820",1940/09/07 17:58:00,1940/09/07 17:58:00,"Poole Road, London E9 7AE, London, UK ; Roadway and 3 private houses severely damaged, and 24 houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.045921 51.543857)","819",1940/09/07 17:58:00,1940/09/07 17:58:00,"Valentine Road, Hackney E9, London, UK ; Roadway and 4 private houses severely damaged, and 20 houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","818",1940/09/07 17:58:00,1940/09/07 17:58:00,"72-74 Ansdell Road, Peckham, SE15, London, UK ; 2 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.047553 51.477283)","817",1940/09/07 17:58:00,1940/09/07 17:58:00,"Eckington Gardens, Newcross SE14, London, UK ; 6x6 of pavement damage, (Deptford Borough Council)","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.005418 51.458592)","816",1940/09/07 17:55:00,1940/09/07 17:55:00,"41-47 Abernethy Road, Lee SE12, London, UK ; four houses, each with 6 rooms severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.056715 51.541982)","815",1940/09/07 17:52:00,1940/09/07 17:52:00,"London Lane, Hackney, London E8, London, UK ; Roadway and 10 houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","814",1940/09/07 17:52:00,1940/09/07 17:52:00,"12. St. Thomas Square E9, London, UK ; Roadway and 1 private houses severely damaged, and 20 houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.097477 51.490965)","810",1940/09/07 17:48:00,1940/09/07 17:48:00,"139 Walworth Road Se17, London, UK ; Shop and house of 8 rooms damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.005812 51.51446)","809",1940/09/07 17:46:00,1940/09/07 17:46:00,"2-36 and 1-37 Ettrick Street Poplar, E14, London, UK ; London Country Council. 18 Private houses of 6 rooms and contnts, garages damaged. One van, one car, a staff car all destoryed. 24 inch gas main, 4 inch service pipe, 80x60 roadway damaged. 76 buildi","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
